40.551995821000048,-74.18356597199994		
40.57390898400007,-74.000494363999962		
40.573992411000063,-73.997272003999967		
40.574825778000047,-73.990927283999952		
40.575886514000047,-74.001948452999954		
40.576645978000045,-73.976480395999943		
40.576995490000058,-73.981523608999964		
40.57719164000008,-74.000570884999945		
40.577588060000039,-73.976336520999951		
40.579161810000073,-74.000371105999989		
40.57978079600008,-73.998425104999967		
40.57978079600008,-73.998425104999967		
40.580968759000029,-73.964652790999935		
40.582420633000027,-73.964245209999945		
40.585943345000032,-73.816101922999962		
40.586230421000039,-73.816012473999933		
40.587346504000038,-73.813048538999965		
40.587346504000038,-73.813048538999965		
40.587626550000039,-73.936555465999959		
40.587662714000032,-73.810560230999954		
40.587662714000032,-73.810560230999954		
40.587876105000078,-74.156733351999947		
40.58953365800005,-73.979480913999964		
40.589894069000025,-73.808078547999969		
40.589919194000061,-73.788691265999944		
40.589919194000061,-73.788691265999944		
40.589919194000061,-73.788691265999944		
40.589965482000025,-73.809576608999976		
40.590624306000052,-73.940078903999961		
40.590973041000041,-73.978276758999982		
40.591440313000078,-73.98180068399995		
40.592418432000045,-73.788996388999976		
40.592479439000044,-73.799696218999941		
40.592479439000044,-73.799696218999941		
40.592674470000077,-73.799216970999964		
40.592683539000063,-73.799081018999971		
40.592856795000046,-73.796153147999973		
40.592885671000033,-73.795652789999963		
40.593873489000032,-73.940127747999952		
40.593873489000032,-73.940127747999952		
40.594145169000058,-73.960414951999951		
40.594473177000054,-73.960179358999937		
40.594720009000071,-73.763205292999942		
40.594963312000061,-73.78626614999996		
40.595042663000072,-73.785143572999971		
40.595160262000036,-73.937979846999951		
40.595160262000036,-73.937979846999951		
40.59521429800003,-73.782725755999934		
40.595304093000038,-73.749077235999948		
40.595486789000063,-73.784584691999953		
40.595493271000066,-73.935160104999966		
40.595534142000076,-73.777807117999942		
40.595964610000067,-73.771079530999941		
40.595964610000067,-73.771079530999941		
40.596135625000045,-73.939620251999941		
40.596770063000065,-73.75962323899995		
40.596808643000031,-73.747123948999956		
40.597282912000026,-73.761930030999963		
40.597637182000028,-73.78658842699997		
40.597644538000054,-73.763631984999961		
40.597697198000049,-73.749064641999951		
40.597788356000081,-73.783445219999976		
40.598364296000057,-73.940985701999978		
40.598671480000064,-73.757903220999935		
40.59887490400007,-73.763822533999985		
40.59887490400007,-73.763822533999985		
40.59887490400007,-73.763822533999985		
40.59887490400007,-73.763822533999985		
40.599774002000061,-73.760219651999989		
40.599774002000061,-73.760219651999989		
40.601045821000071,-73.751115499999969		
40.602286752000055,-73.957058106999966		
40.602746167000078,-73.75007831399995		
40.602746167000078,-73.75007831399995		
40.603189378000025,-73.750082956999961		
40.603189378000025,-73.750082956999961		
40.603189378000025,-73.750082956999961		
40.603189378000025,-73.750082956999961		
40.60327507900007,-73.753104528999984		
40.603953797000031,-73.997157566999988		
40.60426708500006,-73.75285237199995		
40.605193554000039,-73.757793138999943		
40.605717815000048,-73.757124081999962		
40.605832928000041,-73.754902511999944		
40.60593872100003,-73.758279773999959		
40.606801769000072,-73.756825720999984		
40.606801769000072,-73.756825720999984		
40.607669495000039,-74.121052567999982		
40.612614699000062,-74.083122892999938		
40.614330272000075,-74.085821220999946		
40.61549122300004,-74.08165622999996		
40.61549182300007,-74.08165668099997		
40.61549182300007,-74.08165668099997		
40.616499885000046,-73.92856773099999		
40.61785136900005,-73.925751309999953		
40.621065011000042,-74.084954323999966		
40.621416928000031,-74.080077606999964		
40.621416928000031,-74.080077606999964		
40.621794352000052,-74.082423109999979		
40.62226623300006,-73.95468510199998		
40.62240588800006,-73.928261072999987		
40.623188378000066,-74.149237694999954		
40.623257246000037,-74.006160258999955		
40.623719989000051,-73.924951367999938		
40.62384798800008,-74.081981208999935		
40.624375505000046,-74.004995220999945		
40.625587842000073,-73.946649872999956		
40.626245109000081,-74.175156895999976		
40.626383200000078,-73.961621349999973		
40.626593846000048,-73.93832237099997		
40.626593846000048,-73.93832237099997		
40.628516673000036,-73.941385047999972		
40.629127795000045,-73.943745129999968		
40.629418999000052,-74.077424406999967		
40.630599850000067,-73.97370531599995		
40.630599850000067,-73.97370531599995		
40.630681687000049,-73.973554195999952		
40.631227203000037,-74.165285395999945		
40.631227203000037,-74.165285395999945		
40.631352280000044,-73.893511537999984		
40.63193949600003,-74.163471583999979		
40.632241018000059,-73.947622486999933		
40.632423756000037,-73.88404548799997		
40.632605114000057,-73.948056564999945		
40.633021331000066,-74.116898773999935		
40.63324989700004,-73.92210430999995		
40.633740921000026,-74.155665857999963		
40.634226656000067,-74.158091069999955		
40.63441279500006,-74.118963427999972		
40.634455867000042,-74.118493999999941		
40.634549807000042,-74.16514387899997		
40.634902401000033,-74.143841465999969		
40.634989974000064,-74.11729291599994		
40.635220369000081,-73.917749642999979		
40.635842166000032,-74.165090329999941		
40.636115643000039,-74.137781801999949		
40.636369742000056,-74.117506342999945		
40.63670610200006,-73.91143889899996		
40.636762311000041,-73.920577251999987		
40.636818411000036,-74.118651774999989		
40.636818411000036,-74.118651774999989		
40.636850398000036,-74.13912815499998		
40.636939133000055,-73.911081888999945		
40.637222009000027,-74.115677263999942		
40.63722346000003,-73.91262812399998		
40.637417471000049,-74.169709768999951		
40.637445330000048,-73.948141298999985		
40.637502848000054,-74.084236170999986		
40.637502848000054,-74.084236170999986		
40.637502848000054,-74.084236170999986		
40.637502848000054,-74.084236170999986		
40.637740285000064,-74.132094295999934		
40.637818717000073,-74.087279156999955		
40.638985375000061,-74.171253432999947		
40.638985375000061,-74.171253432999947		
40.638985375000061,-74.171253432999947		
40.638987967000048,-74.00772503099995		
40.63900495200005,-73.957857348999937		
40.63900495200005,-73.957857348999937		
40.639305570000033,-73.948340729999984		
40.639350057000058,-74.086134222999988		
40.639354188000027,-73.955370711999933		
40.63944427800004,-73.96598381899997		
40.639518233000047,-73.944443945999978		
40.639536121000049,-74.087303697999971		
40.639632548000066,-73.954766991999975		
40.639656658000035,-74.030322297999987		
40.639757781000071,-73.956100090999939		
40.640469116000077,-73.901218727999947		
40.640474648000065,-73.948465486999964		
40.641279835000034,-73.956394557999943		
40.641279835000034,-73.956394557999943		
40.641279835000034,-73.956394557999943		
40.642043758000057,-73.949608555999987		
40.642163833000041,-73.947668972999963		
40.642461634000028,-73.942874941999946		
40.642573260000063,-74.086525068999947		
40.642573260000063,-74.086525068999947		
40.642835998000066,-73.955496303999951		
40.643168690000039,-73.894870073999982		
40.643493402000047,-73.95556658199996		
40.643801716000041,-73.922733625999967		
40.64420050800004,-73.933478389999948		
40.644726131000027,-74.077483158999939		
40.645131072000027,-73.903670081999962		
40.645449664000068,-74.08081206199995		
40.645542917000057,-73.744596057999956		
40.64668984600007,-74.00688786799998		
40.647494273000063,-74.000664507999943		
40.647494273000063,-74.000664507999943		
40.647645755000042,-73.88164582099995		
40.648307924000051,-73.895537211999965		
40.648307924000051,-73.895537211999965		
40.648421119000034,-73.90489710899999		
40.648613551000039,-73.905257202999962		
40.648650085000043,-73.950335562999953		
40.648866875000067,-73.95082167399994		
40.649091386000066,-73.95577794999997		
40.64929341800007,-73.897910741999965		
40.64931940300005,-73.914755817999946		
40.649687199000027,-73.893408848999968		
40.649935846000062,-73.920045558999959		
40.650070829000072,-73.882284563999974		
40.650539682000044,-73.961101123999981		
40.650683051000044,-73.963311962999967		
40.650807662000034,-73.958817963999934		
40.650815388000069,-73.949573550999958		
40.651583325000047,-73.961300978999986		
40.651583325000047,-73.961300978999986		
40.651661370000056,-73.917372593999971		
40.651676826000028,-73.931859568999982		
40.651676826000028,-73.931859568999982		
40.651999579000062,-73.963231729999961		
40.651999579000062,-73.963231729999961		
40.651999579000062,-73.963231729999961		
40.652079687000025,-73.942928872999971		
40.652079687000025,-73.942928872999971		
40.652079687000025,-73.942928872999971		
40.652079687000025,-73.942928872999971		
40.652128899000047,-73.965497588999938		
40.652128899000047,-73.965497588999938		
40.652249770000026,-73.940128969999989		
40.652333003000081,-73.946826249999958		
40.652336946000048,-73.887115170999948		
40.652410082000074,-73.954338251999957		
40.652499254000077,-73.952664411999933		
40.652517651000039,-73.935311458999934		
40.652571031000036,-73.934376647999954		
40.652727132000052,-73.948322454999982		
40.652892975000043,-73.94543852399994		
